,conealarmstatus,detectedconetype,filelocation,selectedconetype,timestamp,millName,detectedcone
19704,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19705,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19706,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19707,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19708,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19709,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19710,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19711,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19712,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19713,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19714,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19715,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19716,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19717,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19718,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19719,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19720,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19721,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19722,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19723,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19724,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19725,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19726,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19727,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19728,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19729,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19730,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19731,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19732,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19733,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19734,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19735,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19736,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19737,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19738,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19739,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19740,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19741,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19742,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19743,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19744,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19745,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19746,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19747,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19748,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19749,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19750,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19751,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19752,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19753,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19754,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19755,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19756,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19757,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19758,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19759,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19760,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19761,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19762,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19763,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19764,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19765,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19766,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19767,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19768,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19769,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19770,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19771,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19772,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19773,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19774,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19775,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19776,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19777,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19778,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19779,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19780,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19781,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19782,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19783,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19784,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19785,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19786,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19787,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19788,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19789,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19790,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19791,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19792,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19793,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19794,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19795,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19796,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19797,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19798,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19799,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19800,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19801,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19802,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19803,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19804,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19805,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19806,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19807,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19808,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19809,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19810,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19811,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19812,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19813,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19814,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19815,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19816,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19817,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19818,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19819,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19820,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19821,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19822,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19823,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19824,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19825,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19826,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19827,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19828,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19829,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19830,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19831,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19832,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19833,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19834,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19835,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19836,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19837,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19838,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19839,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19840,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19841,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19842,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19843,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19844,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19845,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19846,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19847,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19848,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19849,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19850,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19851,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19852,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19853,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19854,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19855,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19856,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19857,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19858,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19859,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19860,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19861,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19862,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19863,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19864,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19865,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19866,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19867,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19868,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19869,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19870,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19871,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19872,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19873,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19874,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19875,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19876,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19877,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19878,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19879,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19880,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19881,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19882,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19883,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19884,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19885,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19886,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19887,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19888,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19889,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19890,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19891,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19892,off,hm_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/hm_red,tick_green,2023-09-14,sitaramam,True
19893,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19894,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19895,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19896,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19897,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19898,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19899,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19900,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19901,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19902,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19903,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19904,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19905,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19906,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19907,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
19908,off,zebra_red,D:\projects\coneinspection-ui/classLive/2023-09-14/tick_green/zebra_red,tick_green,2023-09-14,sitaramam,True
